,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,period
1486,600059,古越龙山,0.2,33.33,,4.19,,16434.44,34.57,10派1,03-30,2017_4
1487,300562,乐心医疗,0.09,-94.92,,3.52,,1784.07,-77.84,,03-30,2017_4
1488,002053,云南能投,0.29,-39.98,,7.04,,16212.8,-39.98,10派1,03-30,2017_4
1489,300658,延江股份,1.01,-15.13,,17.08,,9013.0,0.79,,03-30,2017_4
1490,600744,华银电力,-0.65,-690.91,,-32.47,,-115714.34,-715.42,,03-30,2017_4
1491,600769,祥龙电业,0.01,180.0,,11.05,,511.71,185.56,,03-30,2017_4
1492,603309,维力医疗,0.32,-20.0,,7.38,,6455.71,-18.54,,03-30,2017_4
1493,600889,南京化纤,-0.99,-429.0,,-22.95,,-30295.09,-433.53,,03-30,2017_4
1494,600403,大有能源,0.2,-124.39,,7.01,,48039.15,-124.48,10派0.61,03-30,2017_4
1495,300403,地尔汉宇,0.48,-66.42,,11.24,,16074.1,-16.09,10派1.6转8,03-30,2017_4
1496,601028,玉龙股份,0.1,-112.41,,4.01,,7967.79,-112.44,,03-30,2017_4
1497,603698,航天工程,0.47,17.5,,7.96,,19249.41,17.47,,03-30,2017_4
1498,601186,中国铁建,1.16,12.62,,12.16,,1605723.5,14.7,10派1.8,03-30,2017_4
1499,601717,郑煤机,0.17,339.47,,2.72,,28425.08,358.49,10派0.5,03-30,2017_4
1500,603656,泰禾光电,0.88,-40.14,,12.53,,8745.92,4.54,,03-30,2017_4
1501,002888,惠威科技,0.47,-20.34,,10.28,,3361.17,-9.27,,03-30,2017_4
1502,601328,交通银行,0.91,2.25,8.23,11.4,,7022300.0,4.48,10派2.856,03-30,2017_4
1503,600663,陆家嘴,0.93,18.16,,22.19,,312991.77,18.17,10派4.66,03-30,2017_4
1504,603081,大丰实业,0.6,5.26,,18.09,,22910.85,14.13,,03-30,2017_4
1505,600235,民丰特纸,0.05,25.0,,1.51,,1920.77,53.04,10派0.1,03-30,2017_4
1506,000521,美菱电器,0.03,-88.55,,0.64,,3247.32,-85.25,10派0.6,03-30,2017_4
1507,002114,罗平锌电,0.17,-45.16,,3.25,,5528.97,-33.32,,03-30,2017_4
1508,002166,莱茵生物,0.47,193.75,,21.71,,20593.97,195.62,10派0.5,03-30,2017_4
1509,600875,东方电气,0.29,-138.16,,3.13,,67307.91,-137.72,,03-30,2017_4
1510,600382,广东明珠,0.71,42.0,,6.73,,33211.23,87.42,10派0.35,03-30,2017_4
1511,002815,崇达技术,1.08,7.34,,20.26,,44390.31,18.14,10派5.4转10,03-30,2017_4
1512,000852,石化机械,0.02,-101.13,,0.54,,941.38,-101.14,,03-30,2017_4
1513,600536,中国软件,0.15,-28.57,,3.6,,7489.84,-26.79,10派0.46,03-30,2017_4
1514,002409,雅克科技,0.1,-50.64,,2.25,,3452.8,-49.1,10派0.11,03-30,2017_4
1515,600115,东方航空,0.44,34.45,,12.64,,635200.0,40.91,10派0.51,03-30,2017_4
1516,601991,大唐发电,0.13,-165.25,,4.22,,171181.0,-165.25,10派0.9,03-30,2017_4
1517,000011,深物业A,1.05,75.56,,26.64,,62296.27,75.55,10派3,03-30,2017_4
1518,300575,中旗股份,1.6,14.29,,12.28,,11732.53,52.06,,03-30,2017_4
1519,600163,中闽能源,0.15,45.28,,9.26,,15347.63,45.5,,03-30,2017_4
1520,002017,东信和平,0.11,-54.17,,4.08,,3772.82,-53.83,10派0.3,03-30,2017_4
1521,603042,华脉科技,0.6,-26.66,,10.56,,7354.58,-12.4,,03-30,2017_4
1522,603096,新经典,1.9,25.0,,19.33,,23232.29,52.94,,03-30,2017_4
1523,000502,绿景控股,-0.45,-364.71,,-48.79,,-8326.08,-359.27,,03-30,2017_4
1524,600249,两面针,-0.26,-620.0,,-7.49,,-14400.04,-635.26,,03-30,2017_4
1525,600272,开开实业,0.16,77.78,,7.69,,3873.05,81.9,10派0.5,03-30,2017_4
1526,600784,鲁银投资,-0.24,-428.77,,-8.94,,-13663.27,-427.53,,03-30,2017_4
1527,000551,创元科技,0.17,41.67,,4.06,,6643.16,33.47,10派1,03-30,2017_4
1528,002880,卫光生物,1.64,-13.23,,18.54,,15474.92,0.99,,03-30,2017_4
1529,300018,中元股份,0.21,-4.55,,6.87,,10009.81,-6.26,10派1,03-30,2017_4
1530,601918,新集能源,0.01,-90.32,,0.48,,2213.36,-90.84,,03-30,2017_4
1531,002490,山东墨龙,0.05,-106.49,,2.07,,3803.85,-106.21,,03-30,2017_4
1532,600724,宁波富达,-0.6,-785.02,,-40.57,,-87216.48,-784.81,,03-30,2017_4
1533,600259,广晟有色,0.07,-30.0,,1.05,,2048.04,-22.19,,03-30,2017_4
1534,600767,ST运盛,0.13,-176.05,,17.71,,4342.22,-176.34,,03-30,2017_4
1535,000559,万向钱潮,0.32,-11.85,,18.99,,88151.28,5.72,10派2,03-30,2017_4
1536,300328,宜安科技,0.08,5.4,,4.4,,3276.16,6.76,10派0.3,03-30,2017_4
1537,000677,恒天海龙,0.0,-57.69,,0.71,,193.17,-57.28,,03-30,2017_4
1538,601326,秦港股份,0.18,157.14,,7.8,,96297.08,163.81,10派0.62,03-30,2017_4
1539,603879,永悦科技,0.36,-18.18,,11.26,,4391.73,-7.18,,03-30,2017_4
1540,002423,中原特钢,-0.51,-5228.0,,-15.17,,-25792.04,-5062.01,,03-30,2017_4
1541,300026,红日药业,0.15,-31.82,,7.38,,45072.97,-31.56,10派0.2,03-30,2017_4
1542,000963,华东医药,1.83,-39.0,,23.02,,177950.61,23.01,10派7.2转5,03-30,2017_4
1543,600750,江中药业,1.39,9.45,,15.11,,41779.66,10.01,10派4.5转4,03-30,2017_4
1544,603186,华正新材,0.72,-17.24,,16.18,,9359.78,10.38,,03-30,2017_4
1545,002672,东江环保,0.55,-11.29,,13.53,,47337.6,-11.32,10派1.61,03-30,2017_4
1546,002700,新疆浩源,0.18,-5.26,,8.15,,7577.38,-5.35,10派0.3,03-30,2017_4
1547,300282,汇冠股份,0.09,-83.93,,0.99,,2227.85,-82.28,,03-30,2017_4
1548,000686,东北证券,0.28,-51.72,,4.26,,66694.66,-49.28,10派1,03-30,2017_4
1549,002786,银宝山新,0.17,-34.62,,6.01,,6454.91,-34.83,10派0.17,03-30,2017_4
1550,002303,美盈森,0.23,46.43,,8.45,,34818.63,55.86,10派1.3,03-30,2017_4
1551,603839,安正时尚,1.0,-9.09,,11.95,,27307.33,15.69,,03-29,2017_4
1552,300242,明家联合,0.3,3.45,,8.69,,19306.59,5.97,10派0.31,03-29,2017_4
1553,600835,上海机电,1.36,-4.23,,14.56,,139033.05,-4.05,10派4.8,03-29,2017_4
1554,600026,中远海能,0.44,-8.12,,6.38,,176633.92,-8.12,10派0.5,03-29,2017_4
1555,000045,深纺织A,0.1,-158.82,,2.23,,5277.61,-160.47,,03-29,2017_4
1556,600223,鲁商置业,0.11,22.22,,4.62,,10536.12,14.06,,03-29,2017_4
1557,600741,华域汽车,2.08,7.89,,16.51,,655392.29,7.87,10派10.5,03-29,2017_4
1558,300205,天喻信息,0.05,13.64,,1.94,,2259.69,13.84,10派0.3,03-29,2017_4
1559,300705,九典制药,0.72,14.29,,16.14,,6857.34,25.76,,03-29,2017_4
1560,600790,轻纺城,0.36,5.88,,7.71,,38059.14,7.29,10派1.1转4,03-29,2017_4
1561,002182,云海金属,0.24,-55.52,,10.43,,15482.19,-8.55,10派0.8,03-29,2017_4
1562,600962,国投中鲁,0.03,832.35,,1.01,,831.59,824.01,,03-29,2017_4
1563,300378,鼎捷软件,0.23,43.75,,5.13,,6110.01,48.73,10派1,03-29,2017_4
1564,002400,省广集团,-0.11,-122.0,,-3.65,,-18410.58,-130.12,,03-29,2017_4
1565,601555,东吴证券,0.26,-48.0,,3.85,,78812.28,-47.4,10派1.5,03-29,2017_4
1566,300567,精测电子,2.07,29.38,,21.08,,16684.74,69.07,,03-29,2017_4
1567,002643,万润股份,0.42,-54.35,,9.72,,38527.84,20.91,10派1.53,03-29,2017_4
1568,600362,江西铜业,0.46,100.0,,3.39,,160410.78,103.69,10派2,03-29,2017_4
1569,600583,海油工程,0.11,-63.33,,2.13,,49105.55,-62.67,10派0.5,03-29,2017_4
1570,601766,中国中车,0.38,-7.32,4.24,9.14,,1079855.6,-4.4,10派1.5,03-29,2017_4
1571,600604,市北高新,0.12,-36.84,,4.0,,23147.51,50.83,10派0.12,03-29,2017_4
1572,601881,中国银河,0.39,-27.78,,6.33,,398073.04,-22.76,10派1.2,03-29,2017_4
1573,300117,嘉寓股份,0.09,-18.18,,4.42,,6374.03,-16.43,10派0.1,03-29,2017_4
1574,000034,神州数码,1.11,64.97,,24.1,,72292.47,79.03,10派0.38,03-29,2017_4
1575,002039,黔源电力,1.05,147.17,,14.39,,32034.99,147.16,10派3,03-29,2017_4
1576,600716,凤凰股份,-0.16,-388.6,,-4.54,,-15401.37,-393.73,,03-29,2017_4
1577,603278,大业股份,0.82,-10.87,,19.02,,13140.41,-8.11,,03-29,2017_4
1578,002142,宁波银行,1.8,-7.69,10.31,19.02,3.55,933357.2,19.5,10派4,03-29,2017_4
1579,600488,天药股份,0.12,80.3,,4.46,,12980.83,103.44,10派0.36,03-29,2017_4
1580,002392,北京利尔,0.14,10.15,,5.25,,16222.05,9.97,10派0.15,03-29,2017_4
1581,300579,数字认证,1.05,5.0,,16.29,,8424.55,40.5,10派3转5,03-29,2017_4
1582,603166,福达股份,0.23,35.29,,6.48,,13609.46,34.57,10派2,03-29,2017_4
1583,000555,神州信息,0.31,19.11,,6.38,,30264.23,25.06,10派0.32,03-29,2017_4
1584,300346,南大光电,0.21,348.61,,2.82,,3383.91,348.28,,03-29,2017_4
1585,002860,星帅尔,1.26,4.13,,17.26,,8940.39,21.25,,03-29,2017_4
1586,600060,海信电器,0.72,-46.43,,7.0,,94188.23,-46.45,10派2.16,03-29,2017_4
1587,000159,国际实业,-0.14,-288.25,,-3.09,,-6630.53,-288.27,,03-29,2017_4
1588,600665,天地源,0.29,10.32,,8.6,,25408.11,10.31,10派0.89,03-29,2017_4
1589,600458,时代新材,0.09,-70.0,,1.41,,6922.39,-71.39,10派0.5,03-29,2017_4
1590,000014,沙河股份,0.04,-73.34,,1.03,,763.03,-73.32,10派0.1,03-29,2017_4
1591,000553,沙隆达A,0.66,-626.4,,9.05,,154587.9,-2175.28,10派0.63,03-29,2017_4
1592,600392,盛和资源,0.26,-856.16,,8.36,,33654.69,-1124.42,10派0.3转3,03-29,2017_4
1593,600521,华海药业,0.62,26.53,,13.81,,63924.67,27.64,10派2转2,03-29,2017_4
1594,002910,庄园牧场,0.46,-14.81,,8.0,,6835.19,-9.96,,03-29,2017_4
1595,601828,美凯龙,1.13,20.21,,10.48,,407789.77,20.04,10派3.2,03-29,2017_4
1596,300233,金城医药,0.77,22.22,,8.46,,28630.41,79.62,10派2,03-29,2017_4
1597,601333,广深铁路,0.14,-12.5,,3.59,,101536.1,-12.34,10派0.8,03-29,2017_4
1598,600109,国金证券,0.4,-7.46,,6.62,,120143.25,-7.49,10派0.5,03-29,2017_4
1599,300548,博创科技,0.97,-3.96,,13.64,,7980.03,17.52,10派2,03-29,2017_4
1600,000029,深深房A,0.18,-40.62,,6.76,,18498.85,-40.63,,03-29,2017_4
1601,000338,潍柴动力,0.85,39.34,,20.25,,680834.25,178.89,10派2.5,03-29,2017_4
1602,000612,焦作万方,0.15,76.19,,3.81,,17573.11,77.11,10派0.5,03-29,2017_4
1603,601012,隆基股份,1.81,110.47,,30.14,,356452.56,130.38,10派1.8转4,03-29,2017_4
1604,002410,广联达,0.42,11.94,,15.77,,47224.42,11.62,10派2.5,03-29,2017_4
1605,300036,超图软件,0.44,-24.14,,11.49,,19626.6,53.99,10派0.88,03-29,2017_4
1606,000949,新乡化纤,0.02,-77.26,,0.85,,3027.34,-73.68,10派0.1,03-29,2017_4
1607,600116,三峡水利,0.35,52.17,,13.25,,34338.69,48.45,10派1.1,03-29,2017_4
1608,600251,冠农股份,0.11,221.66,,4.42,,8507.35,221.54,10派0.35,03-29,2017_4
1609,600273,嘉化能源,0.7,22.81,,19.28,,96852.91,30.8,10派2,03-29,2017_4
1610,002178,延华智能,0.03,-50.0,,2.17,,2520.32,-43.32,,03-29,2017_4
1611,600495,晋西车轴,0.01,-50.0,,0.54,,1680.8,-37.62,10派0.1,03-29,2017_4
1612,601636,旗滨集团,0.45,33.58,,17.49,,114264.83,36.83,10派3,03-29,2017_4
1613,601818,光大银行,0.64,1.59,5.24,12.75,-2.72,3154500.0,4.01,10派1.81,03-29,2017_4
1614,603933,睿能科技,1.57,29.65,,20.91,,14131.99,51.27,,03-29,2017_4
1615,600725,ST云维,0.01,-99.73,,3.82,,818.13,-99.47,,03-29,2017_4
1616,603108,润达医疗,0.38,-7.32,,9.98,,21918.67,88.26,,03-29,2017_4
1617,300349,金卡智能,1.48,208.33,,12.2,,34814.21,297.38,10派2,03-29,2017_4
1618,603663,三祥新材,0.4,17.65,,12.17,,5400.79,37.31,,03-29,2017_4
1619,603398,邦宝益智,0.29,-23.68,,10.32,,6205.31,5.97,,03-29,2017_4
1620,000045,深纺织A,0.1,-158.82,,2.23,,5277.61,-160.47,,03-29,2017_4
1621,600223,鲁商置业,0.11,22.22,,4.62,,10536.12,14.06,,03-29,2017_4
1622,600741,华域汽车,2.08,7.89,,16.51,,655392.29,7.87,10派10.5,03-29,2017_4
1623,300205,天喻信息,0.05,13.64,,1.94,,2259.69,13.84,10派0.3,03-29,2017_4
1624,300705,九典制药,0.72,14.29,,16.14,,6857.34,25.76,,03-29,2017_4
1625,600790,轻纺城,0.36,5.88,,7.71,,38059.14,7.29,10派1.1转4,03-29,2017_4
1626,002182,云海金属,0.24,-55.52,,10.43,,15482.19,-8.55,10派0.8,03-29,2017_4
1627,002400,省广集团,-0.11,-122.0,,-3.65,,-18410.58,-130.12,,03-29,2017_4
1628,601555,东吴证券,0.26,-48.0,,3.85,,78812.28,-47.4,10派1.5,03-29,2017_4
1629,300567,精测电子,2.07,29.38,,21.08,,16684.74,69.07,,03-29,2017_4
1630,002643,万润股份,0.42,-54.35,,9.72,,38527.84,20.91,10派1.53,03-29,2017_4
1631,600362,江西铜业,0.46,100.0,,3.39,,160410.78,103.69,10派2,03-29,2017_4
1632,600386,北巴传媒,0.13,-55.17,,5.74,,10285.68,-12.64,10派1,03-28,2017_4
1633,002818,富森美,1.48,7.25,,16.25,,65119.98,17.13,,03-28,2017_4
1634,300647,超频三,0.31,-47.46,,7.82,,3353.06,-36.51,,03-28,2017_4
1635,603367,辰欣药业,0.97,38.57,,13.32,,36722.19,48.74,,03-28,2017_4
1636,000615,京汉股份,0.4,185.71,,16.85,,30922.45,183.06,10派0.5,03-28,2017_4
1637,600858,银座股份,0.09,122.88,,1.64,,4912.79,122.54,10派0.3,03-28,2017_4
1638,300339,润和软件,0.35,-58.82,,6.93,,24941.12,-17.84,10派1,03-28,2017_4
1639,002256,兆新股份,0.08,33.33,,6.86,,15358.45,32.47,10派0.75,03-28,2017_4
1640,600540,新赛股份,0.02,-102.35,,1.79,,1110.02,-102.34,,03-28,2017_4
1641,002414,高德红外,0.09,-19.93,,1.79,,5844.48,-17.52,10派0.15,03-28,2017_4
1642,000977,浪潮信息,0.39,35.36,,8.35,,42753.08,48.95,10派0.4,03-28,2017_4
1643,603025,大豪科技,0.88,66.04,,24.94,,39651.3,66.07,,03-28,2017_4
1644,002077,大港股份,0.06,-25.0,,0.87,,3363.1,-19.15,,03-28,2017_4
1645,600373,中文传媒,1.05,11.7,,12.49,,145174.15,12.07,10派4,03-28,2017_4
1646,002807,江阴银行,0.46,-4.29,,9.1,,80845.0,3.92,10派1,03-28,2017_4
1647,601939,建设银行,0.96,4.35,6.86,14.8,0.32,24226400.0,4.67,10派2.91,03-28,2017_4
1648,603067,振华股份,0.46,2.22,,9.26,,10012.84,25.69,,03-28,2017_4
1649,603180,金牌厨柜,2.78,44.79,,27.78,,16674.82,73.29,,03-28,2017_4
1650,002695,煌上煌,0.28,56.67,,8.52,,14090.41,59.76,10派0.7,03-28,2017_4
1651,600871,*ST油服,-0.75,-34.33,,,,-1058254.1,-34.33,,03-28,2017_4
1652,000721,西安饮食,-0.02,-191.09,,-1.69,,-1125.29,-191.11,,03-28,2017_4
1653,600976,健民集团,0.59,40.48,,8.62,,9077.76,40.4,10派2,03-28,2017_4
1654,000429,粤高速A,0.72,38.46,,17.69,,150992.24,50.81,10派5.06,03-28,2017_4
1655,002090,金智科技,0.65,37.99,,12.62,,15348.34,40.57,10派1.5,03-28,2017_4
1656,600756,浪潮软件,0.38,5.56,,5.9,,12368.87,7.11,10派1.15,03-28,2017_4
1657,600292,远达环保,0.14,-26.32,,2.23,,10867.74,-28.3,10派0.55,03-28,2017_4
1658,603322,超讯通信,0.27,-38.64,,4.42,,2137.93,-29.42,,03-28,2017_4
1659,000728,国元证券,0.4,-44.44,,5.57,,120374.61,-14.35,10派1.5,03-28,2017_4
1660,600986,科达股份,0.5,4.17,,8.55,,46271.04,11.29,10派0.5转4,03-28,2017_4
1661,002465,海格通信,0.13,-48.0,,3.89,,29328.42,-44.68,10派0.8,03-28,2017_4
1662,300101,振芯科技,0.05,-23.75,,3.59,,3053.98,-23.66,,03-28,2017_4
1663,000039,中集集团,0.81,478.57,10.88,8.0,1.43,250924.2,364.97,10派2.7,03-28,2017_4
1664,002536,西泵股份,0.72,125.0,,12.42,,24155.21,123.96,10派3,03-28,2017_4
1665,002594,比亚迪,1.4,-25.53,,7.76,,406647.8,-19.51,10派1.41,03-28,2017_4
1666,002660,茂硕电源,0.05,-600.0,,1.51,,1306.5,-830.65,,03-28,2017_4
1667,603299,井神股份,0.32,676.02,,8.7,,17812.61,676.0,10派0.96,03-28,2017_4
1668,603658,安图生物,1.06,19.1,,27.68,,44656.42,27.68,,03-28,2017_4
1669,603936,博敏电子,0.39,22.26,,6.78,,6524.07,22.19,,03-28,2017_4
1670,600620,天宸股份,0.09,0.0,,2.29,,6254.96,3.93,10派0.3,03-28,2017_4
1671,600657,信达地产,0.66,13.79,,10.72,,101128.77,14.79,10派1.2,03-28,2017_4
1672,002493,荣盛石化,0.52,-31.58,,14.09,,200123.85,4.19,10派1.2转5,03-28,2017_4
1673,002749,国光股份,2.47,33.07,,22.1,,18529.74,33.07,10派20转7,03-28,2017_4
1674,603665,康隆达,0.77,-38.4,,9.38,,7225.14,-22.94,10派1.5,03-28,2017_4
1675,603768,常青股份,0.67,-30.93,,9.1,,12723.1,-14.24,,03-28,2017_4
1676,002383,合众思壮,0.33,-28.94,,6.7,,24192.67,150.83,10派0.5,03-28,2017_4
1677,600064,南京高科,1.23,2.17,,9.53,,94602.47,2.1,10派1送2转4,03-28,2017_4
1678,300570,太辰光,0.44,-57.73,,9.19,,10010.86,-1.27,,03-28,2017_4
1679,000065,北方国际,0.97,2.11,,14.6,,49925.34,8.29,10派1.2转5,03-28,2017_4
1680,600676,交运股份,0.43,22.86,,8.13,,44599.24,44.96,10派1.4,03-28,2017_4
1681,000600,建投能源,0.09,-88.41,,1.54,,16838.83,-88.41,10派0.8,03-28,2017_4
1682,600400,红豆股份,0.34,209.09,,14.18,,60803.74,281.41,10派2转4,03-28,2017_4
1683,600965,福成股份,0.19,-17.39,,8.7,,15655.8,-15.26,10派0.7,03-28,2017_4
1684,300421,力星股份,0.57,27.24,,6.37,,7397.34,27.24,10派2.7,03-28,2017_4
1685,601500,通用股份,0.2,-31.03,,5.76,,14749.93,-13.4,10派0.8,03-28,2017_4
1686,603178,圣龙股份,0.5,-7.41,,13.52,,9447.65,16.74,,03-28,2017_4
1687,600260,凯乐科技,1.08,295.17,,19.25,,73958.29,305.85,10派1,03-28,2017_4
1688,300708,聚灿光电,0.54,71.97,,20.41,,11002.55,81.53,10派0.6,03-28,2017_4
1689,000610,西安旅游,-0.08,-273.07,,-2.35,,-1856.23,-273.26,,03-28,2017_4
1690,601002,晋亿实业,0.19,111.11,,6.16,,14759.26,107.32,10派1,03-28,2017_4
1691,600528,中铁工业,0.63,447.83,,10.19,,133938.59,697.9,10派1.9,03-28,2017_4
1692,600579,天华院,-0.11,-650.0,,-3.98,,-4693.77,-847.43,,03-28,2017_4
1693,002424,贵州百灵,0.37,8.82,,16.79,,52613.74,9.08,10派0.8,03-28,2017_4
1694,600600,青岛啤酒,0.94,21.11,,7.55,,126301.72,21.04,10派4.2,03-28,2017_4
1695,300569,天能重工,0.64,-76.11,,5.81,,9558.28,-44.22,,03-28,2017_4
1696,600183,生益科技,0.74,42.31,,20.12,,107466.33,43.63,10派4.5转4.5,03-28,2017_4
1697,300373,扬杰科技,0.57,21.28,,12.5,,26655.69,32.08,10派1.24,03-28,2017_4
1698,601111,中国国航,0.54,-1.82,,8.96,,724031.2,6.26,10派1.1497,03-28,2017_4
1699,300009,安科生物,0.39,5.95,,19.02,,27774.26,40.77,10派1.5转4,03-28,2017_4
1700,601886,江河集团,0.4,33.33,,6.9,,46646.0,32.68,10派3,03-28,2017_4
1701,300092,科新机电,0.03,-81.31,,1.12,,598.51,-81.23,10派0.12,03-28,2017_4
1702,300144,宋城演艺,0.73,17.74,,15.6,,106761.21,18.32,10派1.2,03-28,2017_4
1703,002658,雪迪龙,0.36,12.5,,11.95,,21478.82,10.77,10派0.72,03-28,2017_4
1704,002297,博云新材,-0.13,-1400.0,,-4.0,,-6238.86,-1091.61,,03-28,2017_4
1705,603733,仙鹤股份,0.73,62.22,4.27,18.58,-0.53,39882.46,87.85,,03-28,2017_4
1706,600519,贵州茅台,21.56,61.98,,32.95,,2707936.03,61.97,10派109.99,03-28,2017_4
1707,601398,工商银行,0.79,2.6,5.73,14.35,,28604900.0,2.8,10派2.408,03-28,2017_4
1708,603866,桃李面包,1.14,17.53,,22.36,,51328.09,17.85,,03-28,2017_4
1709,002439,启明星辰,0.51,64.52,,15.58,,45189.2,70.41,10派0.5,03-28,2017_4
1710,600742,一汽富维,1.11,9.9,,10.57,,46771.11,9.47,10派5送2,03-28,2017_4
1711,600874,创业环保,0.36,16.13,,10.33,,50825.1,14.69,,03-28,2017_4
1712,300429,强力新材,0.49,6.68,,12.52,,12659.09,9.12,10派1,03-28,2017_4
1713,601872,招商轮船,0.12,-63.64,,3.89,,61443.29,-64.48,10派0.35,03-28,2017_4
1714,300047,天源迪科,0.42,23.53,,7.01,,15593.29,35.71,10派0.4,03-28,2017_4
1715,300717,华信新材,0.87,-1.14,,14.33,,4308.88,2.13,,03-28,2017_4
1716,000759,中百集团,0.1,945.26,,2.26,,6764.62,946.18,10派0.6,03-28,2017_4
1717,600018,上港集团,0.5,66.27,,17.92,,1153619.16,66.25,10派1.72,03-28,2017_4
1718,300596,利安隆,0.74,-26.47,,16.01,,13050.03,44.08,,03-28,2017_4
1719,000488,晨鸣纸业,1.7,71.72,,15.8,,376932.55,82.62,10派6转5,03-28,2017_4
1720,601808,中海油服,0.01,-100.29,,0.09,,3306.71,-100.29,10派0.6,03-28,2017_4
1721,300127,银河磁体,0.6,62.16,,16.87,,19296.54,63.13,10派4.5,03-28,2017_4
1722,600170,上海建工,0.28,0.0,,10.72,,258446.52,23.33,10派1.35,03-28,2017_4
1723,002596,海南瑞泽,0.18,-18.18,,7.83,,17620.44,150.94,10派0.2,03-28,2017_4
1724,000635,英力特,0.31,-13.89,,3.17,,9331.3,-15.01,,03-28,2017_4
1725,600999,招商证券,0.78,-14.53,,8.39,,578595.51,7.08,10派3.46,03-28,2017_4
1726,601168,西部矿业,0.11,175.0,,2.25,,26064.79,161.17,10派1,03-28,2017_4
1727,603818,曲美家居,0.51,34.21,,16.59,,24565.06,32.78,10派1.02,03-28,2017_4
1728,000517,荣安地产,0.17,263.68,,13.72,,54175.58,263.75,10派0.2,03-28,2017_4
1729,603258,电魂网络,0.69,-48.89,,10.46,,16451.33,-35.76,,03-28,2017_4
1730,603367,辰欣药业,0.97,38.57,,13.32,,36722.19,48.74,10派1.6,03-28,2017_4
1731,000615,京汉股份,0.4,185.71,,16.85,,30922.45,183.06,10派0.5,03-28,2017_4
1732,600858,银座股份,0.09,122.88,,1.64,,4912.79,122.54,10派0.3,03-28,2017_4
1733,300339,润和软件,0.35,-58.82,,6.93,,24941.12,-17.84,10派1,03-28,2017_4
1734,600386,北巴传媒,0.13,-55.17,,5.74,,10285.68,-12.64,10派1,03-28,2017_4
1735,002818,富森美,1.48,7.25,,16.25,,65119.98,17.13,,03-28,2017_4
1736,300647,超频三,0.31,-47.46,,7.82,,3353.06,-36.51,,03-28,2017_4
1737,600326,西藏天路,0.43,13.16,,13.07,,33037.71,30.54,10派0.8,03-27,2017_4
1738,000731,四川美丰,0.26,-162.15,,6.12,,15560.33,-162.15,10派0.8,03-27,2017_4
1739,601998,中信银行,0.84,-1.18,8.17,11.67,1.11,4256600.0,2.25,10派2.61,03-27,2017_4
1740,000731,四川美丰,0.26,-162.15,,6.12,,15560.33,-162.15,10派0.8,03-27,2017_4
1741,601998,中信银行,0.84,-1.18,8.17,11.67,1.11,4256600.0,2.25,10派2.61,03-27,2017_4
1742,002023,海特高新,0.05,0.0,,0.95,,3436.89,-15.7,,03-27,2017_4
1743,000099,中信海直,0.15,7.14,,3.15,,9098.33,5.88,10派0.15,03-27,2017_4
1744,002595,豪迈科技,0.84,-6.13,,18.44,,67582.79,-5.83,10派3.75,03-27,2017_4
1745,600326,西藏天路,0.43,13.16,,13.07,,33037.71,30.54,10派0.8,03-27,2017_4
1746,000738,航发控制,0.19,4.22,,4.33,,21764.0,4.21,10派0.35,03-27,2017_4
1747,600597,光明乳业,0.5,8.7,,11.92,,61723.96,9.6,10派1.6,03-27,2017_4
1748,300586,美联新材,0.57,-13.64,,9.63,,5456.92,15.33,,03-27,2017_4
1749,600311,荣华实业,0.0,-104.0,,0.31,,257.26,-103.96,,03-27,2017_4
1750,002186,全聚德,0.44,-2.56,,9.27,,13599.6,-2.57,10派2.6,03-27,2017_4
1751,300309,吉艾科技,0.44,-144.44,,13.89,,21226.47,-148.32,,03-27,2017_4
1752,601880,大连港,0.04,-7.14,,2.79,,50077.99,-5.69,10派0.23,03-27,2017_4
1753,000002,万科A,2.54,33.68,12.02,22.8,,2805181.49,33.44,10派9,03-27,2017_4
1754,300593,新雷能,0.31,-39.22,,6.75,,3560.21,-19.26,10派0.5,03-27,2017_4
1755,603038,华立股份,1.39,-29.8,,10.32,,9090.08,-8.17,,03-27,2017_4
1756,002586,围海股份,0.22,69.23,,5.97,,21332.4,129.23,10派0.5,03-27,2017_4
1757,002616,长青集团,0.12,-73.62,,4.3,,8758.04,-46.31,,03-27,2017_4
1758,600269,赣粤高速,0.42,-4.55,,6.86,,98222.58,-5.33,10派1.7,03-27,2017_4
1759,300240,飞力达,0.2,11.11,,6.89,,7163.48,8.33,,03-27,2017_4
1760,002875,安奈儿,0.77,-26.67,,11.38,,6886.98,-12.95,,03-27,2017_4
1761,603726,朗迪集团,1.2,55.84,,14.52,,11337.95,68.83,,03-27,2017_4
1762,002902,铭普光磁,0.71,-17.44,,11.77,,8035.78,-11.36,,03-27,2017_4
1763,000895,双汇发展,1.31,-1.91,,31.4,,431929.99,-1.95,10派11,03-27,2017_4
1764,300037,新宙邦,0.75,-46.04,,12.45,,28005.38,9.43,10派2,03-27,2017_4
1765,001979,招商蛇口,1.55,27.87,,20.32,,1222030.82,27.54,10派6.2,03-27,2017_4
1766,000096,广聚能源,0.28,-49.09,,6.46,,15019.4,-48.72,10派0.2,03-27,2017_4
1767,600196,复星医药,1.27,4.96,,13.02,,312449.95,11.36,10派3.8,03-27,2017_4
1768,600435,北方导航,0.03,0.0,,2.27,,4728.26,10.22,10派0.25,03-27,2017_4
